channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag 
126896,-3989615,-3375537,-2945980,-2368916,-2977456,-3497047,-8388608,1404689496.915,4
127089,-3989664,-3375922,-2947429,-2369558,-2978043,-3497689,-8388608,1404689496.915,4
127402,-3989277,-3375532,-2946621,-2368812,-2977622,-3496831,-8388608,1404689496.931,4
127561,-3989259,-3376241,-2948115,-2369701,-2977788,-3497699,-8388608,1404689496.931,4
127303,-3989390,-3375647,-2947315,-2368969,-2977931,-3497234,-8388608,1404689496.947,4
127732,-3989092,-3375762,-2947908,-2369243,-2977845,-3497573,-8388608,1404689496.947,4
127632,-3989360,-3375881,-2948206,-2369074,-2979055,-3498115,-8388608,1404689496.947,4
127566,-3988645,-3375359,-2946867,-2368487,-2977366,-3496939,-8388608,1404689496.962,4
127689,-3989045,-3375879,-2948442,-2369004,-2979342,-3498442,-8388608,1404689496.962,4
127576,-3988592,-3375484,-2946762,-2368526,-2977639,-3497002,-8388608,1404689496.978,4
127316,-3989046,-3375762,-2947831,-2369161,-2979203,-3498236,-8388608,1404689496.978,4
127357,-3936256,124,7827657,3584800,5338307,-7997705,8385700,1404689496.993,4
127533,-3988265,-3375038,-2945822,-2368469,-2977087,-3496541,-8388608,1404689496.993,4
127434,-3988838,-3375219,-2946146,-2368435,-2978783,-3497236,-8388608,1404689497.009,4
127537,-3988142,-3375153,-2945592,-2368642,-2976818,-3496207,-8388608,1404689497.009,4
127505,-3988694,-3375445,-2946816,-2368747,-2978791,-3497273,-8388608,1404689497.025,4
127577,-3988472,-3375092,-2945897,-2368357,-2977752,-3496417,-8388608,1404689497.025,4
127531,-3988417,-3375575,-2947002,-2369026,-2977958,-3497162,-8388608,1404689497.04,4
127496,-3988502,-3375261,-2946254,-2368364,-2978254,-3496934,-8388608,1404689497.04,4
127467,-3988744,-3375819,-2947338,-2369270,-2978315,-3497673,-8388608,1404689497.04,4
127523,-3988536,-3375136,-2946657,-2368319,-2978640,-3497233,-8388608,1404689497.056,4
127536,-3987987,-3375352,-2946991,-2368821,-2977693,-3497110,-8388608,1404689497.056,4
127233,-3988500,-3375708,-2947661,-2369057,-2979018,-3497842,-8388608,1404689497.071,4
127589,-3987331,-3374733,-2945584,-2367896,-2977004,-3495965,-8388608,1404689497.071,4
127324,-3987861,-3375382,-2947119,-2368639,-2978505,-3497424,-8388608,1404689497.087,4
127444,-3987644,-3374797,-2945713,-2367890,-2977457,-3496334,-8388608,1404689497.087,4
127671,-3988029,-3375515,-2947367,-2368706,-2978352,-3497644,-8388608,1404689497.103,4
127652,-3988162,-3375164,-2946046,-2368257,-2977657,-3496601,-8388608,1404689497.103,4
127675,-3987795,-3375341,-2946119,-2368670,-2977037,-3496461,-8388608,1404689497.118,4
127013,-3988778,-3375452,-2946764,-2368949,-2978874,-3497476,-8388608,1404689497.118,4
127413,-3988062,-3375179,-2945317,-2368875,-2976787,-3495975,-8388608,1404689497.134,4
127071,-3988656,-3375873,-2947079,-2369449,-2978864,-3497279,-8388608,1404689497.134,4
127149,-3988163,-3375478,-2946397,-2369221,-2977072,-3496139,-8388608,1404689497.149,4
126739,-3988997,-3376146,-2948564,-2369877,-2979126,-3497852,-8388608,1404689497.149,4
126848,-3988674,-3375560,-2947553,-2369122,-2978449,-3496993,-8388608,1404689497.165,4
127213,-3987780,-3375631,-2947599,-2369391,-2977285,-3496760,-8388608,1404689497.165,4
127154,-3987814,-3375165,-2947012,-2368535,-2978166,-3496826,-8388608,1404689497.181,4
127293,-3987633,-3375761,-2947322,-2369111,-2977256,-3497036,-8388608,1404689497.181,4
127140,-3988019,-3375466,-2947377,-2368672,-2978647,-3497422,-8388608,1404689497.181,4
127623,-3987134,-3375351,-2946599,-2368721,-2976850,-3496619,-8388608,1404689497.196,4
127363,-3987593,-3375736,-2947483,-2369191,-2978106,-3497572,-8388608,1404689497.196,4
127396,-3987166,-3375114,-2945663,-2368337,-2977199,-3496207,-8388608,1404689497.212,4
127521,-3986893,-3375226,-2946536,-2368796,-2977366,-3496796,-8388608,1404689497.212,4
127326,-3986882,-3374836,-2945442,-2368322,-2977268,-3495941,-8388608,1404689497.227,4
127329,-3986818,-3375487,-2946836,-2369308,-2977357,-3496641,-8388608,1404689497.227,4
127094,-3987079,-3374972,-2946262,-2368721,-2977861,-3496272,-8388608,1404689497.243,4
127366,-3986856,-3374854,-2946123,-2368786,-2976742,-3495739,-8388608,1404689497.243,4
127104,-3987651,-3375044,-2947598,-2369071,-2978662,-3497066,-8388608,1404689497.259,4
127231,-3987362,-3374474,-2946278,-2368230,-2976932,-3495717,-8388608,1404689497.259,4
127184,-3987881,-3374765,-2947416,-2368627,-2978459,-3496944,-8388608,1404689497.274,4
127124,-3987433,-3374311,-2945804,-2367860,-2976944,-3495801,-8388608,1404689497.274,4
127092,-3987885,-3374909,-2947319,-2368765,-2978237,-3497166,-8388608,1404689497.274,4
126986,-3987958,-3374509,-2946816,-2368406,-2978317,-3496742,-8388608,1404689497.29,4
126812,-3987743,-3374974,-2946786,-2368974,-2976577,-3496166,-8388608,1404689497.29,4
127091,-3987486,-3374764,-2946874,-2368391,-2977992,-3496661,-8388608,1404689497.305,4
127314,-3986677,-3374749,-2945924,-2368451,-2976279,-3495871,-8388608,1404689497.305,4
127066,-3987211,-3374960,-2947116,-2368843,-2978023,-3496849,-8388608,1404689497.321,4
127223,-3986498,-3374430,-2945836,-2368658,-2975701,-3495294,-8388608,1404689497.321,4
127000,-3986812,-3374986,-2946991,-2369367,-2976494,-3496136,-8388608,1404689497.337,4
126746,-3986915,-3374932,-2946727,-2368782,-2976864,-3495881,-8388608,1404689497.337,4
126926,-3987031,-3375439,-2947802,-2369479,-2976464,-3496449,-8388608,1404689497.352,4
126763,-3987457,-3375036,-2947676,-2368907,-2977344,-3496592,-8388608,1404689497.352,4
126993,-3987412,-3375289,-2947939,-2369491,-2976364,-3496562,-8388608,1404689497.368,4
-4194304,126524,-3987871,-3375130,-2947637,-2369084,-2977527,-3496797,1404689497.368,0
126632,-3987282,-3374877,-2946729,-2368862,-2976151,-3495912,-8388608,1404689497.383,0
126778,-3987504,-3375456,-2947841,-2369518,-2977400,-3497069,-8388608,1404689497.383,0
126750,-3987032,-3374788,-2946258,-2368817,-2975673,-3495621,-8388608,1404689497.399,0
126744,-3987153,-3375253,-2947457,-2369574,-2976228,-3496429,-8388608,1404689497.399,0
126581,-3986662,-3374524,-2945609,-2368619,-2975569,-3495171,-8388608,1404689497.415,0
126856,-3986314,-3374914,-2945642,-2363392,123,-4296502,-4066529,1404689497.415,0
126497,-3987031,-3374752,-2946207,-2368959,-2976912,-3496062,-8388608,1404689497.415,0
126630,-3986369,-3374450,-2945020,-2368876,-2975374,-3494774,-8388608,1404689497.43,0
126427,-3987237,-3374872,-2946674,-2369467,-2977299,-3495948,-8388608,1404689497.43,0
126724,-3986906,-3374774,-2946274,-2369196,-2975946,-3495157,-8388608,1404689497.446,0
126293,-3987878,-3375605,-2948782,-2369943,-2978079,-3497292,-8388608,1404689497.446,0
126347,-3987530,-3375069,-2947927,-2369236,-2977599,-3496597,-8388608,1404689497.461,0
126439,-3987523,-3375428,-2948328,-2370001,-2976629,-3496486,-8388608,1404689497.461,0
126392,-3987579,-3374834,-2947861,-2369343,-2977724,-3496510,-8388608,1404689497.477,0
126953,-3986411,-3374340,-2946887,-2369125,-2975922,-3495496,-8388608,1404689497.477,0
126846,-3986466,-3374242,-2946907,-2368605,-2977585,-3496174,-8388608,1404689497.493,0
127172,-3985676,-3373876,-2945837,-2368405,-2975931,-3495220,-8388608,1404689497.493,0
126941,-3986169,-3374268,-2946798,-2368975,-2977109,-3496175,-8388608,1404689497.508,0
126903,-3985611,-3373576,-2945036,-2368096,-2976369,-3495058,-8388608,1404689497.508,0
126774,-3986015,-3374337,-2946554,-2369220,-2976592,-3495894,-8388608,1404689497.524,0
126907,-3986123,-3374092,-2945861,-2368466,-2976683,-3495388,-8388608,1404689497.524,0
127008,-3986074,-3374901,-2946923,-2369489,-2976690,-3496088,-8388608,1404689497.524,0
-4194304,127040,-3986136,-3374276,-2945984,-2368794,-2977202,-3495799,1404689497.539,0
127247,-3985846,-3374285,-2945678,-2368999,-2976021,-3495184,-8388608,1404689497.539,0
127196,-3986383,-3374944,-2947586,-2369584,-2978012,-3496820,-8388608,1404689497.555,0
127121,-3986059,-3374386,-2946367,-2368946,-2976253,-3495456,-8388608,1404689497.555,0
127028,-3986603,-3375034,-2948263,-2369746,-2977701,-3496906,-8388608,1404689497.571,0
126600,-3986265,-3374421,-2946547,-2369096,-2976449,-3495533,-8388608,1404689497.571,0
126639,-3986118,-3374732,-2947096,-2359808,15,7362073,6438500,1404689497.586,0
126493,-3986354,-3374514,-2947063,-2369260,-2977878,-3496460,-8388608,1404689497.586,0
126687,-3986003,-3374894,-2946749,-2369462,-2976411,-3496094,-8388608,1404689497.602,0
126881,-3986189,-3374627,-2947554,-2369212,-2977951,-3496886,-8388608,1404689497.602,0
127154,-3985849,-3374362,-2946795,-2369234,-2976021,-3496012,-8388608,1404689497.617,0
127038,-3986101,-3374688,-2947734,-2369709,-2976962,-3496882,-8388608,1404689497.617,0
126852,-3985964,-3374211,-2946692,-2368904,-2976863,-3496089,-8388608,1404689497.633,0
127121,-3985890,-3374524,-2947327,-2369537,-2976446,-3496314,-8388608,1404689497.633,0
126980,-3985705,-3373979,-2946585,-2368751,-2976877,-3495878,-8388608,1404689497.633,0
127142,-3985529,-3374276,-2947382,-2369425,-2975969,-3496081,-8388608,1404689497.649,0
127293,-3985366,-3373779,-2946961,-2368579,-2976629,-3495961,-8388608,1404689497.649,0
127455,-3984957,-3373560,-2946263,-2368481,-2975071,-3495034,-8388608,1404689497.664,0
127491,-3985158,-3374191,-2947633,-2369141,-2976507,-3496430,-8388608,1404689497.664,0
127526,-3984702,-3373734,-2945866,-2368572,-2975206,-3495149,-8388608,1404689497.68,0
127245,-3985219,-3374447,-2947086,-2369508,-2976242,-3496366,-8388608,1404689497.68,0
127621,-3984241,-3373001,-2945077,-2367951,-2975134,-3495052,-8388608,1404689497.695,0
127765,-3984030,-3373387,-2946211,-2368625,-2975575,-3495779,-8388608,1404689497.695,0
127526,-3984206,-3373212,-2945882,-2368238,-2976231,-3495683,-8388608,1404689497.711,0
127884,-3983725,-3373012,-2944900,-2368187,-2974106,-3494429,-8388608,1404689497.711,0
127807,-3984447,-3373226,-2946105,-2368596,-2975941,-3495374,-8388608,1404689497.727,0
127783,-3984264,-3373231,-2945381,-2368586,-2974241,-3494460,-8388608,1404689497.727,0
127617,-3984729,-3373872,-2946892,-2369186,-2976112,-3495897,-8388608,1404689497.742,0
127749,-3984289,-3373284,-2945708,-2368734,-2974347,-3494682,-8388608,1404689497.742,0
127807,-3984124,-3373789,-2946787,-2369339,-2974561,-3495235,-8388608,1404689497.742,0
127737,-3984085,-3373620,-2946858,-2368812,-2975293,-3495329,-8388608,1404689497.758,0
128073,-3983824,-3374289,-2947355,-2369498,-2974022,-3495389,-8388608,1404689497.758,0
127822,-3984138,-3373791,-2947189,-2368981,-2975456,-3495764,-8388608,1404689497.773,0
128025,-3983625,-3373556,-2946354,-2369039,-2973866,-3495146,-8388608,1404689497.773,0
127758,-3984176,-3373357,-2946576,-2368718,-2975439,-3495866,-8388608,1404689497.789,0
127818,-3983756,-3373021,-2945529,-2368330,-2974077,-3494770,-8388608,1404689497.789,0
128081,-3983715,-3373499,-2946354,-2368944,-2973933,-3495129,-8388608,1404689497.805,0
127987,-3983228,-3372847,-2944747,-2368187,-2973055,-3493976,-8388608,1404689497.805,0
128026,-3983216,-3373006,-2945234,-2368854,-2972358,-3494041,-8388608,1404689497.82,0
127869,-3983238,-3372497,-2944374,-2368186,-2972007,-3493074,-8388608,1404689497.82,0
127931,-3983370,-3373201,-2945864,-2369181,-2971028,-3493447,-8388608,1404689497.836,0
127828,-3983536,-3373266,-2946332,-2369058,-2971721,-3493794,-8388608,1404689497.836,0
127919,-3982919,-3373080,-2945177,-2368686,-2969264,-3492171,-8388608,1404689497.851,0
127780,-3983167,-3373577,-2946681,-2369250,-2969644,-3492940,-8388608,1404689497.851,0
127870,-3981942,-3373004,-2944844,-2368406,-2966661,-3490688,-8388608,1404689497.851,0
127848,-3982044,-3373221,-2946002,-2368860,-2965926,-3491106,-8388608,1404689497.867,0
127681,-3981590,-3372579,-2944232,-2368136,-2962782,-3488997,-8388608,1404689497.867,0
127831,-3981406,-3372912,-2944558,-2368607,-2961189,-3488636,-8388608,1404689497.883,0
127866,-3981693,-3372801,-2944886,-2368279,-2960673,-3488454,-8388608,1404689497.883,0
127734,-3981668,-3372999,-2944326,-2368591,-2956943,-3486757,-8388608,1404689497.898,0
127546,-3982019,-3372898,-2944838,-2368416,-2956424,-3486541,-8388608,1404689497.898,0
127573,-3981432,-3372422,-2943501,-2368099,-2952312,-3484198,-8388608,1404689497.914,0
127136,-3981943,-3372352,-2944412,-2368271,-2952426,-3484162,-8388608,1404689497.914,0
127064,-3981516,-3371912,-2943426,-2367751,-2950740,-3482732,-8388608,1404689497.929,0
127084,-3981774,-3372671,-2944549,-2368737,-2949122,-3482627,-8388608,1404689497.929,0
127088,-3981790,-3372292,-2944226,-2368047,-2948762,-3481986,-8388608,1404689497.945,0
126926,-3981726,-3373056,-2945157,-2368956,-2947109,-3481934,-8388608,1404689497.945,0
126758,-3981594,-3372732,-2944771,-2368472,-2947211,-3481599,-8388608,1404689497.961,0
127194,-3980745,-3372629,-2944458,-2368576,-2944574,-3480532,-8388608,1404689497.961,0
127252,-3980957,-3372799,-2945202,-2368665,-2945281,-3481131,-8388608,1404689497.976,0
127485,-3980324,-3371838,-2943231,-2367509,-2942946,-3479236,-8388608,1404689497.976,0
127488,-3980657,-3372400,-2944361,-2368160,-2942805,-3479952,-8388608,1404689497.992,0
127151,-3981012,-3372228,-2943026,-2367847,-2941356,-3478800,-8388608,1404689497.992,0
127685,-3980442,-3372102,-2943387,-2368023,-2940646,-3478798,-8388608,1404689497.992,0
127597,-3686400,498,1688388,-4731763,5624602,-3810335,1823522,1404689498.007,0
127601,-3979831,-3371765,-2942184,-2367397,-2939234,-3477519,-8388608,1404689498.007,0
127414,-3980543,-3372139,-2943679,-2367942,-2941611,-3479222,-8388608,1404689498.023,0
127938,-3979414,-3371614,-2942302,-2367337,-2940221,-3478017,-8388608,1404689498.023,0
127944,-3979949,-3372406,-2944300,-2368006,-2942706,-3479997,-8388608,1404689498.039,0
127817,-3980051,-3372073,-2943702,-2367586,-2942537,-3479360,1,1404689498.039,0
127844,-3980281,-3372404,-2944516,-2368296,-2942076,-3479676,-8388608,1404689498.054,0
127503,-3981147,-3372321,-2945100,-2368192,-2944481,-3480621,-8388608,1404689498.054,0
127788,-3980935,-3372727,-2945308,-2368713,-2943714,-3480770,-8388608,1404689498.07,0
127639,-3981479,-3372521,-2945684,-2368364,-2946813,-3482032,-8388608,1404689498.07,0
127793,-3981132,-3372117,-2944740,-2368006,-2899968,499,5423936,1404689498.07,0
127539,-3981652,-3372689,-2945944,-2368807,-2949162,-3483527,-8388608,1404689498.085,0
127246,-3981571,-3372079,-2944553,-2368059,-2950459,-3483451,-8388608,1404689498.085,0
127524,-3981561,-3372735,-2945443,-2368786,-2952634,-3485402,-8388608,1404689498.101,0
127669,-3981401,-3372170,-2943922,-2367914,-2954709,-3485705,-8388608,1404689498.101,0
127772,-3981545,-3372781,-2944874,-2368747,-2957016,-3487635,-8388608,1404689498.117,0
127643,-3981692,-3372509,-2945012,-2368373,-2959326,-3488562,-8388608,1404689498.117,0
127698,-3981370,-3371886,-2943558,-2367862,-2960232,-3488463,-8388608,1404689498.132,0
127453,-3982319,-3372762,-2945658,-2368895,-2964694,-3491297,-8388608,1404689498.132,0
127228,-3983016,-3372796,-2945347,-2368998,-2966243,-3491502,-8388608,1404689498.148,0
127008,-3984279,-3374047,-2948406,-2370332,-2971009,-3494822,-8388608,1404689498.148,0
127070,-3984647,-3373120,1,-987709,3348428,-8014893,271835,1404689498.163,0
127424,-3984760,-3373770,-2948846,-2370346,-2974467,-3496644,-8388608,1404689498.163,0
127238,-3985327,-3373702,-2949209,-2370051,-2979066,-3498834,-8388608,1404689498.163,0
127283,-3984689,-3373456,-2948397,-2370099,-2979397,-3498901,-8388608,1404689498.179,0
126913,-3985292,-3373891,-2949165,-2370337,-2983331,-3500767,-8388608,1404689498.179,0
127035,-3984852,-3373347,-2947808,-2369788,-2982990,-3500116,-8388608,1404689498.195,0
127297,-3984619,-3373414,-2948159,-2370097,-2984122,-3501169,-8388608,1404689498.195,0
127055,-3984229,-3372614,-2946753,-2368973,-2985208,-3500966,-8388608,1404689498.21,0
126871,-3984802,-3373282,-2947622,-2369999,-2985877,-3501881,-8388608,1404689498.21,0
126771,-3985115,-3372594,-2946652,-2369221,-2986940,-3501622,-8388608,1404689498.226,0
126873,-3985391,-3373336,-2947619,-2370319,-2986870,-3502019,-8388608,1404689498.226,0
126670,-3985761,-3373436,-2948306,-2370362,-2988381,-3502760,-8388608,1404689498.241,0
126764,-3985466,-3373028,-2947388,-2369848,-2987243,-3501691,-8388608,1404689498.241,0
126708,-3985913,-3373512,-2949056,-2370643,-2989146,-3503024,-8388608,1404689498.257,0
126571,-3985695,-3373264,-2948166,-2370243,-2988300,-3502068,-8388608,1404689498.257,0
126348,-3986146,-3374239,-2950191,-2371271,-2989334,-3503585,-8388608,1404689498.273,0
126488,-3985698,-3373702,-2948897,-2370407,-2988176,-3502408,-8388608,1404689498.273,0
126483,-3985402,-3374059,-2949087,-2370840,-2987367,-3502346,-8388608,1404689498.288,0
126331,-3985840,-3373995,-2949657,-2370808,-2989097,-3503537,-8388608,1404689498.288,0
126551,-3985284,-3373469,-2948193,-2370487,-2987152,-3502406,-8388608,1404689498.288,0
126176,-3986144,-3373621,-2948843,-2370612,-2989089,-3503544,-8388608,1404689498.304,0
126446,-3985293,-3373228,-2947180,-2370104,-2986933,-3502076,-8388608,1404689498.304,0
126403,-3985789,-3373326,-2948029,-2370269,-2988324,-3502975,-8388608,1404689498.319,0
126228,-3985687,-3372782,-2946897,-2369692,-2987417,-3501888,-8388608,1404689498.319,0
126289,-3985987,-3373339,-2947611,-2370634,-2986414,-3501792,-8388608,1404689498.335,0
126180,-3986499,-3373409,-2947727,-2370256,-2987211,-3501815,-8388608,1404689498.335,0
126343,-3986128,-3373597,-2948196,-2370557,-2985675,-3501412,-8388608,1404689498.351,0
126337,-3986206,-3373298,-2948541,-2370015,-2986701,-3501722,-8388608,1404689498.351,0
126353,-3985984,-3373837,-2948806,-2370647,-2984976,-3501365,-8388608,1404689498.366,0
126179,-3985920,-3374215,-2949806,-2371087,-2986045,-3502281,-8388608,1404689498.366,0
126349,-3985398,-3373354,-2948169,-2370039,-2984827,-3500961,-8388608,1404689498.382,0
126393,-3985577,-3373754,-2949259,-2370602,-2984970,-3501734,-8388608,1404689498.382,0
126469,-3985441,-3373132,-2947869,-2369761,-2984369,-3500784,-8388608,1404689498.397,0
126606,-3985359,-3373311,-2948410,-2370291,-2984074,-3501123,-8388608,1404689498.397,0
126536,-3985186,-3372822,-2947138,-2369543,-2983887,-3500352,-8388608,1404689498.413,0
126653,-3984979,-3372868,-2946824,-2369697,-2982631,-3499751,-8388608,1404689498.413,0
126587,-3985149,-3373159,-2948021,-2369947,-2984176,-3500981,-8388608,1404689498.413,0
126537,-3985000,-3372747,-2946363,-2369487,-2982249,-3499511,-8388608,1404689498.429,0
126518,-3985507,-3372915,-2947616,-2369971,-2983446,-3500585,-8388608,1404689498.429,0
126802,-3985091,-3372387,-2946524,-2369301,-2981713,-3499110,-8388608,1404689498.444,0
126822,-3985225,-3372870,-2947336,0,4050328,6664345,-7291846,1404689498.444,0
126472,-3986149,-3373450,-2948936,-2370316,-2982906,-3500344,-8388608,1404689498.46,0
126714,-3985435,-3373257,-2948657,-2370274,-2980981,-3499536,-8388608,1404689498.46,0
126662,-3985618,-3373077,-2948946,-2369908,-2982262,-3500103,-8388608,1404689498.475,0
126924,-3985192,-3373113,-2948076,-2370032,-2980504,-3499254,-8388608,1404689498.475,0
127030,-3985354,-3373298,-2948765,-2370330,-2981346,-3499898,-8388608,1404689498.491,0
126952,-3984835,-3372486,-2947302,-2369363,-2980990,-3498882,-8388608,1404689498.491,0
127101,-3984794,-3373102,-2947994,-2370072,-2980833,-3499567,-8388608,1404689498.507,0
127248,-3984647,-3372271,-2946684,-2369016,-2980951,-3499041,-8388608,1404689498.507,0
127604,-3984243,-3372702,-2947069,-2369743,-2980202,-3499207,-8388608,1404689498.507,0
127285,-3984247,-3372437,-2946459,-2369109,-2980903,-3499059,-8388608,1404689498.522,0
127190,-3984005,-3372376,-2945913,-2369185,-2979550,-3498307,-8388608,1404689498.522,0
126782,-3985032,-3373041,-2947694,-2369976,-2981047,-3499649,-8388608,1404689498.538,0
126865,-3984752,-3372682,-2946714,-2369427,-2979668,-3498488,-8388608,1404689498.538,0
126797,-3985519,-3373352,-2948896,-2370412,-2980964,-3499632,-8388608,1404689498.553,0
126946,-3985255,-3372594,-2947647,-2369571,-2979774,-3498282,-8388608,1404689498.553,0
127071,-3985761,-3373299,-2949169,-2370446,-2980685,-3499433,-8388608,1404689498.569,0
126901,-3985934,-3373181,-2948836,-2370116,-2981207,-3499385,-8388608,1404689498.569,0
127259,-3985191,-3372762,-2947667,-2369845,-2979077,-3498251,-8388608,1404689498.585,0
126930,-3985766,-3372914,-2948582,-2369951,-2980854,-3499405,-8388608,1404689498.585,0
127123,-3984949,-3372606,-2947021,-2369607,-2978879,-3498147,-8388608,1404689498.6,0
126825,-3985163,-3373173,-2947602,-2370191,-2980502,-3499301,-8388608,1404689498.6,0
127044,-3984240,-3372822,-2945896,-2369864,-2978391,-3497797,-8388608,1404689498.616,0
127069,-3984295,-3373211,-2946734,-2370404,-2978696,-3498297,-8388608,1404689498.616,0
127129,-3984030,-3372774,-2945934,-2369541,-2979144,-3497974,-8388608,1404689498.631,0
127433,-3983821,-3372685,-2946004,-2369738,-2977867,-3497627,-8388608,1404689498.631,0
127610,-3983654,-3372146,-2945535,-2368784,-2979076,-3497646,-8388608,1404689498.631,0
127647,-3983696,-3372396,-2945801,-2369253,-2977759,-3497378,-8388608,1404689498.647,0
127333,-3984476,-3372156,-2946604,-2368920,-2979387,-3498010,-8388608,1404689498.647,0
127533,-3984071,-3371663,-2945831,-2368486,-2977972,-3496984,-8388608,1404689498.663,0
127956,-3983933,-3371991,-2946934,-2368757,-2978496,-3497854,-8388608,1404689498.663,0
127768,-3983766,-3371431,-2945781,-2367882,-2977786,-3496845,-8388608,1404689498.678,0
127914,-3983841,-3371804,-2946863,-2368634,-2977771,-3497462,-8388608,1404689498.678,0
127875,-3983189,-3371099,-2945483,-2367702,-2977506,-3496543,-8388608,1404689498.694,0
127901,-3982871,-3371525,-2945985,-2368404,-2976996,-3496676,-8388608,1404689498.694,0
127883,-3983008,-3371299,-2945951,-2368166,-2977889,-3496876,-8388608,1404689498.709,0
127928,-3982494,-3370857,-2944164,-2367829,-2975796,-3495318,-8388608,1404689498.709,0
127602,-3983384,-3371684,-2945724,-2368829,-2977946,-3496947,-8388608,1404689498.725,0
127351,-3982883,-3370934,-2943826,-2368176,-2976192,-3495247,-8388608,1404689498.725,0
126891,-3983888,-3372013,-2945824,-2369387,-2978182,-3496811,-8388608,1404689498.741,0
126828,-3983986,-3371524,-2944772,-2368955,-2977005,-3495593,-8388608,1404689498.741,0
127032,-3984037,-3371885,-2945387,-2369453,-2976776,-3495784,-8388608,1404689498.741,0
126902,-3984370,-3372158,-2946232,-2369344,-2978372,-3496628,-8388608,1404689498.756,0
127080,-3984004,-3372297,-2946148,-2369491,-2976595,-3496075,-8388608,1404689498.756,0
127159,-3984207,-3372600,-2947352,-2369402,-2978392,-3497204,-8388608,1404689498.772,0
127451,-3983550,-3372336,-2946522,-2369082,-2976586,-3496246,-8388608,1404689498.772,0
126916,-3984325,-3373098,-2948211,-2369637,-2978836,-3498091,-8388608,1404689498.787,0
127007,-3983816,-3372416,-2946827,-2368844,-2977812,-3496977,-8388608,1404689498.787,0
127128,-3983658,-3372354,-2947214,-2369169,-2977298,-3497119,-8388608,1404689498.803,0
126984,-3983652,-3372167,-2946547,-2368616,-2977799,-3496966,-8388608,1404689498.803,0
127043,-3983515,-3372288,-2946572,-2369207,-2976826,-3496804,-8388608,1404689498.819,0
126978,-3983817,-3371737,-2945698,-2368727,-2977606,-3496521,-8388608,1404689498.819,0
127165,-3983231,-3371334,-4194304,127071,-3983299,-3371631,-2944889,1404689498.834,0
126947,-3983562,-3371863,-2945331,-2369252,-2977286,-3496314,-8388608,1404689498.834,0
126962,-3983336,-3371237,-2943831,-2368755,-2976190,-3494884,-8388608,1404689498.834,0
126613,-3983876,-3372138,-2945782,-2369856,-2976875,-3495971,-8388608,1404689498.85,0
126516,-3984200,-3371846,-2945241,-2369324,-2976377,-3495251,-8388608,1404689498.85,0
126571,-3983996,-3372404,-2946923,-2369874,-2977222,-3496451,-8388608,1404689498.865,0
126558,-3984226,-3372282,-2946782,-2369514,-2977969,-3496526,-8388608,1404689498.881,0
127013,-3983673,-3372220,-2946139,-2369414,-2976096,-3495561,-8388608,1404689498.881,0
126772,-3984357,-3372629,-2947412,-2369694,-2978291,-3497051,-8388608,1404689498.881,0
126823,-3983901,-3372325,-2946438,-2369323,-2976480,-3495993,-8388608,1404689498.897,0
126650,-3984206,-3372674,-2947604,-2369569,-2977972,-3497136,-8388608,1404689498.897,0
126751,-3983726,-3372342,-2946186,-2369082,-2976237,-3495937,-8388608,1404689498.912,0
126818,-3983532,-3372619,-2946764,-2369546,-2976354,-3496349,-8388608,1404689498.912,0
127029,-3983313,-3372008,-2945697,-2368663,-2977265,-3496312,-8388608,1404689498.928,0
127083,-3982928,-3371719,-2945024,-2368872,-2975939,-3495788,-8388608,1404689498.928,0
126670,-3983608,-3371886,-2945084,-2368881,-2977574,-3496183,-8388608,1404689498.943,0
126931,-3983438,-3371795,-2944875,-2369234,-2975642,-3495312,-8388608,1404689498.943,0
126588,-3984042,-3371919,-2945831,-2369261,-2977262,-3495952,-8388608,1404689498.959,0
126573,-3983771,-3371677,-2945032,-2368915,-2975875,-3494947,-8388608,1404689498.959,0
126626,-3984122,-3372183,-2946707,-2369653,-2976540,-3496019,-8388608,1404689498.975,0
126558,-3984124,-3371951,-2946251,-2369063,-2976584,-3495576,-8388608,1404689498.975,0
126929,-3984034,-3372405,-2947403,-2369609,-2976461,-3496054,-8388608,1404689498.975,0
126373,-3984002,-3372042,-2946592,-2368942,-2976613,-3495693,-8388608,1404689498.99,0
126728,-3983918,-3372524,-2947401,-2369690,-2976077,-3496214,-8388608,1404689498.99,0
126629,-3984209,-3372484,-2947689,-2369542,-2977088,-3496686,-8388608,1404689499.006,0
126714,-3983579,-3371877,-2945968,-2368892,-2975208,-3495146,-8388608,1404689499.006,0
126723,-3983867,-3372052,-2946818,-2369275,-2976569,-3496179,-8388608,1404689499.021,0
126616,-3983271,-3371194,-2944361,-2368506,-2975017,-3494444,-8388608,1404689499.021,0
126448,-3983416,-3371867,-2945390,-2369337,-2976341,-3495600,-8388608,1404689499.037,0
126459,-3983165,-3371377,-2943690,-2368750,-2975116,-3494260,-8388608,1404689499.037,0
126568,-3983272,-3371719,-2944265,-2369312,-2974699,-3494375,-8388608,1404689499.053,0
126122,-3984269,-3371961,-2945408,-2369426,-2976534,-3495342,-8388608,1404689499.053,0
126190,-3984206,-3371807,-2945037,-2369360,-2974781,-3494421,-8388608,1404689499.068,0
126304,-3984335,-3371695,-2945832,-2369187,-2976399,-3495197,-8388608,1404689499.068,0
