channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,tag 
-231674,-4053331,-3238316,-3214621,-2560452,-3062417,-2912105,-8388608,1404688638.045,0
-231897,-4053682,-3239112,-3216403,-2561720,-3062555,-2912985,-8388608,1404688638.045,0
-231770,-4053380,-3238107,-3214776,-2560688,-3061606,-2911556,-8388608,1404688638.045,0
-231849,-4053106,-3238302,-3216304,-2561894,-3060819,-2911912,-8388608,1404688638.061,0
-231878,-4054172,-3239351,-3216323,-2561664,-3061881,-2912503,-8388608,1404688638.061,0
-231877,-4051499,-3235953,-3213648,-2560870,-3057741,-2909168,-8388608,1404688638.076,0
-231893,-4053609,-3238643,-3215646,-2561364,-3059535,-2911241,-8388608,1404688638.076,0
-231779,-4051636,-3235847,-3213515,-2560359,-3056229,-2908462,-8388608,1404688638.092,0
-232079,-4053184,-3238108,-3216125,-2561531,-3057432,-2910309,-8388608,1404688638.092,0
-231903,-4051474,-3235445,-3214041,-2560739,-3054370,-2907491,-8388608,1404688638.108,0
-231732,-4051927,-3236679,-3216094,-2561498,-3054322,-2908357,-8388608,1404688638.108,0
-231827,-4051016,-3234826,-3213994,-2560221,-3052082,-2906159,-8388608,1404688638.123,0
-231959,-4050569,-3234581,-3214872,-2561054,-3051157,-2906131,-8388608,1404688638.123,0
-231639,-4052811,-3236757,-3215813,-2560827,-3052906,-2907688,-8388608,1404688638.139,0
-231374,-4050752,-3234224,-3214779,-2560747,-3049548,-2905571,-8388608,1404688638.139,0
-231546,-4052614,-3236822,-3216289,-2561127,-3051559,-2907526,-8388608,1404688638.154,0
-231481,-4050592,-3234139,-3214739,-2560764,-3048249,-2905161,-8388608,1404688638.154,0
-231516,-4052922,-3236892,-3216549,-2561290,-3050637,-2907498,-8388608,1404688638.17,0
-231381,-4050867,-3234174,-3213979,-2560353,-3047956,-2905161,-8388608,1404688638.17,0
-231303,-4051182,-3162112,64632,3588648,-5321062,7917293,-8267541,1404688638.186,0
-231452,-4052739,-3236864,-3214960,-2560826,-3051375,-2907695,-8388608,1404688638.186,0
-231350,-4051117,-3235834,-3215356,-2561278,-3050104,-2907289,-8388608,1404688638.201,2
-231336,-4053781,-3238369,-3215982,-2560936,-3053634,-2909550,-8388608,1404688638.201,2
-231086,-4053107,-3238097,-3216097,-2560966,-3054767,-2910501,-8388608,1404688638.217,2
-231302,-4054217,-3239532,-3216312,-2560900,-3056992,-2911787,-8388608,1404688638.217,2
-231136,-4052226,-3237272,-3215392,-2560852,-3054846,-2910151,-8388608,1404688638.217,2
-262144,1034137,-253341,-202436,6090455,-3305771,-6482500,-6473409,1404688638.232,2
-230978,-4051977,-3236903,-3214364,-2560136,-3054727,-2909202,-8388608,1404688638.232,2
-231069,-4051812,-3237446,-3215962,-2561326,-3054521,-2909721,-8388608,1404688638.248,2
-231098,-4051196,-3236064,-3214103,-2560452,-3052849,-2907771,-8388608,1404688638.248,2
-231148,-4050327,-3235529,-3215297,-2561649,-3050657,-2907107,-8388608,1404688638.264,2
-231178,-4049639,-3234452,-3213371,-2560632,-3048408,-2904845,-8388608,1404688638.264,2
-231169,-4047417,-3232329,-3213601,-2561177,-3043404,-2902116,-8388608,1404688638.279,2
-231237,-4047438,-3231821,-3213058,-2560426,-3040201,-2899864,-8388608,1404688638.279,2
-231106,-4045379,-3229224,-3212013,-2560104,-3035749,-2896933,-8388608,1404688638.295,2
-230908,-4047954,-3231879,-3215379,-2561011,-3035327,-2898127,-8388608,1404688638.295,2
-230828,-4046722,-3229565,-3213497,-2559837,-3030891,-2895097,-8388608,1404688638.31,2
-230588,-4046708,-3230239,-3215145,-2560586,-3028545,-2895106,-8388608,1404688638.31,2
-230672,-4045527,-3227902,-3213031,-2559648,-3023729,-2891859,-8388608,1404688638.326,2
-230702,-4045162,-3227907,-3214553,-2560594,-3020304,-2891153,-8388608,1404688638.326,2
-230976,-4043949,-3225486,-3212077,-2559214,-3014988,-2887549,-8388608,1404688638.342,2
-231294,-4043190,-3224822,-3213187,-2560138,-3010481,-2886064,-8388608,1404688638.342,2
-231484,-4043853,-3225202,-3212877,-2559857,-3009322,-2885534,-8388608,1404688638.357,2
-231342,-4040537,-3220732,-3210004,-2559218,-3000785,-2880202,-8388608,1404688638.357,2
-231389,-4042037,-3222354,-3211399,-2559823,-2998248,-2880014,-8388608,1404688638.373,2
-231334,-4039349,-3218443,-3208768,-2559012,-2990338,-2875032,-8388608,1404688638.373,2
-231334,-4040115,-3219867,-3210736,-2559758,-2987244,-2874867,-8388608,1404688638.388,2
-231361,-4038356,-3216604,-3208877,-2559019,-2979824,-2870372,-8388608,1404688638.388,2
-231504,-4041642,-3219577,-3212798,-2560319,-2979323,-2872279,-8388608,1404688638.388,2
8079,1718345,-1213988,1849823,-6112482,4717137,-4621691,-5156864,1404688638.404,2
-231124,-4043604,-3220252,-3213398,-2560087,-2979161,-2873450,-8388608,1404688638.42,2
-231209,-4047196,-3224306,-3214988,-2560092,-2984502,-2878031,-8388608,1404688638.42,2
-231038,-4045991,-3223597,-3214312,-2560059,-2985244,-2879194,-8388608,1404688638.42,2
-231042,-4048605,-3227356,-3215556,-2560357,-2990974,-2883751,-8388608,1404688638.435,2
-230959,-4046416,-3225343,-3213679,-2560022,-2990441,-2883157,-8388608,1404688638.435,2
-231044,-4048639,-3228691,-3215149,-2560456,-2995320,-2886749,-8388608,1404688638.451,2
-230949,-4047339,-3227126,-3213120,252,7998402,4437966,-3757106,1404688638.451,2
-231212,-4046555,-3227327,-3214112,-2560862,-2995364,-2886293,-8388608,1404688638.466,2
-231369,-4047469,-3227979,-3212961,-2560234,-2997331,-2886635,-8388608,1404688638.466,2
-231373,-4045076,-3225932,-3212772,-2560786,-2994761,-2884861,-8388608,1404688638.482,2
-231298,-4043938,-3224641,-3211086,-2559514,-2992236,-2882161,-8388608,1404688638.482,2
-231447,-4041582,-3221805,-3211615,-2560276,-2986070,-2878297,-8388608,1404688638.498,2
-231463,-4040557,-3220334,-3211376,-2559591,-2980244,-2874289,-8388608,1404688638.498,2
-231358,-4038008,-3216777,-3210025,-2559228,-2973717,-2869696,-8388608,1404688638.513,2
-231196,-4036710,-3215361,-3211576,-2559631,-2965696,-2865681,-8388608,1404688638.513,2
-230820,-4031949,-3208840,-3208244,-2557893,-2950996,-2855715,-8388608,1404688638.529,2
-230730,-4029989,-3206205,-3209199,-2558032,-2939035,-2849762,-8388608,1404688638.529,2
-230696,-4026634,-3200677,-3206185,-2556716,-2923746,-2840305,-8388608,1404688638.544,2
-230707,-4026262,-3199139,-3207939,-2557561,-2912247,-2835430,-8388608,1404688638.544,2
-230777,-4025875,-3196834,-3206101,-2556426,-2901716,-2829852,-8388608,1404688638.56,2
-230991,-4028997,-3198706,-3208640,-2557763,-2897670,-2830300,-8388608,1404688638.56,2
-231256,-4031712,-3201169,-3209400,-2557772,-2898831,-2832241,-8388608,1404688638.56,2
-231396,-4032530,-3200794,-3207982,-2557415,-2896969,-2832472,-8388608,1404688638.576,2
-232214,-4043456,-3212196,-3213986,-2559672,-2913065,-2846031,-8388608,1404688638.591,2
-232395,-4048666,-3218146,-3214056,-2559611,-2928996,-2857025,-8388608,1404688638.591,2
-232189,-4055486,-3228350,-3217811,-2560731,-2951862,-2873384,-8388608,1404688638.591,2
-232256,-4056389,-3231819,-3216386,-2560002,-2968440,-2882799,-8388608,1404688638.607,2
-232339,-4060226,-3239274,-3219935,-2561727,-2988663,-2895612,-8388608,1404688638.607,2
-232230,-4059985,-3241027,-3217878,-2560732,-3002586,-2901572,-8388608,1404688638.622,2
-232102,-4060089,-3242292,-3218491,-2561280,-3009399,-2905018,-8388608,1404688638.622,2
-231907,-4062678,-3247484,-3219785,-2561399,-3025809,-2913132,-8388608,1404688638.638,2
-232100,-4060939,-3246672,-3218613,-2561386,-3034456,-2915203,-8388608,1404688638.638,2
-232506,-4063584,-3251046,-3220571,-2562324,-3048029,-2921273,-8388608,1404688638.654,2
-232186,-4060774,-3248560,-3218153,-2561596,-3053226,-2920666,-8388608,1404688638.654,2
-232158,-4063149,-3252380,-3220014,-2562313,-3064422,-2925519,-8388608,1404688638.669,2
-231955,-4060563,-3249486,-3217017,-2561331,-3067864,-2923790,-8388608,1404688638.669,2
-231867,-4062812,-3252759,-3219084,-2561983,-3077138,-2927759,-8388608,1404688638.685,2
-231931,-4061992,-3251724,-3217572,-2561347,-3078890,-2926882,-8388608,1404688638.685,2
-231817,-4061217,-3251061,-3218484,-2562244,-3082862,-2927312,-8388608,1404688638.7,2
-231716,-4062433,-3252858,-3219086,-2561904,-3089498,-2929306,-8388608,1404688638.7,2
-231587,-4061034,-3251344,-3219024,-2562186,-3091388,-2928499,-8388608,1404688638.716,2
-231798,-4062617,-3253671,-3219746,-2562212,-3097618,-2930870,-8388608,1404688638.716,2
-231809,-4060584,-3251263,-3218759,-2562046,-3097855,-2929191,-8388608,1404688638.732,2
-231619,-4062171,-3253579,-3219542,-2561892,-3103308,-2931457,-8388608,1404688638.732,2
-231516,-4059382,-3250227,-3217441,-2561522,-3101842,-2928587,-8388608,1404688638.747,2
-231532,-4060951,-3252223,-3219284,-2562406,-3104892,-2930595,-8388608,1404688638.747,2
-231699,-4060338,-3251290,-3217303,-2561386,-3105882,-2929396,-8388608,1404688638.763,2
-231840,-4060242,-3251501,-3218724,-2562334,-3107213,-2930101,-8388608,1404688638.763,2
-231646,-4059721,-3250967,-3217060,-2561444,-3108081,-2929120,-8388608,1404688638.763,2
-231702,-4059086,-3250264,-3217644,-2562163,-3107872,-2928791,-8388608,1404688638.778,2
-231795,-4059434,-3250603,-3216999,-2561501,-3109273,-2928646,-8388608,1404688638.778,2
-232015,-4058621,-3249384,-3218007,-2562179,-3108224,-2927809,-8388608,1404688638.794,2
-231889,-4059741,-3250691,-3218488,-2561817,-3110272,-2928535,-8388608,1404688638.794,2
-231712,-4057884,-3248228,-3216961,-2561109,-3107764,-2926170,-8388608,1404688638.81,2
-232282,-4060324,-3250887,-3220369,-2563049,-3110647,-2928893,-8388608,1404688638.81,2
-232386,-4058389,-3248503,-3217689,-2561506,-3108449,-2926207,-8388608,1404688638.825,2
-232454,-4059733,-3250462,-3219848,-2562549,-3110301,-2928323,-8388608,1404688638.825,2
-232377,-4058407,-3248767,-3217382,-2561441,-3108791,-2926226,-8388608,1404688638.841,2
-232217,-4058961,-3249479,-3218697,-2562231,-3109312,-2927310,-8388608,1404688638.841,2
-232206,-4058494,-3248589,-3216674,-2561372,-3108574,-2926107,-8388608,1404688638.856,2
-232142,-1048576,4136262,-5208889,7576504,-804380,3553792,7611619,1404688638.856,2
-232236,-4059381,-3249667,-3217850,-2562036,-3109419,-2927250,-8388608,1404688638.872,2
-231981,-4056676,-3246166,-3214973,-2561033,-3105259,-2923648,-8388608,1404688638.872,2
-232049,-4058884,-3248847,-3217438,-2562117,-3107931,-2926279,-8388608,1404688638.888,2
-231764,-4056463,-3245487,-3214967,-2561120,-3103968,-2922931,-8388608,1404688638.888,2
-231970,-4058762,-3248326,-3218101,-2562457,-3106341,-2925673,-8388608,1404688638.903,2
-231872,-4056693,-3245534,-3216021,-2561397,-3102967,-2922797,-8388608,1404688638.903,2
-231983,-4058370,-3247789,-3218956,-2562633,-3104589,-2925150,-8388608,1404688638.919,2
-231977,-4058626,-3247947,-3218404,-2562179,-3104681,-2924973,-8388608,1404688638.919,2
-231721,-4056276,-3245132,-3217207,-2561826,-3100930,-2922452,-8388608,1404688638.934,2
-231687,-4058227,-3247846,-3218473,-2561860,-3103423,-2924628,-8388608,1404688638.934,2
-231580,-4055584,-3244516,-3216210,-2561196,-3099197,-2921432,-8388608,1404688638.934,2
-231634,-4057687,-3247222,-3217713,-2561642,-3101682,-2923777,-8388608,1404688638.95,2
-231862,-4055268,-3243869,-3215207,-2561146,-3097497,-2920592,-8388608,1404688638.95,2
-231654,-4057452,-3246697,-3217042,-2561686,-3100094,-2923187,-8388608,1404688638.966,2
-231478,-4056289,-3245071,-3227648,64632,-2244064,7327362,-1978636,1404688638.966,2
-231235,-4055699,-3244364,-3215587,-2561472,-3096808,-2921113,-8388608,1404688638.981,2
-231457,-4056388,-3245155,-3215254,-2561024,-3097649,-2921426,-8388608,1404688638.981,2
-231585,-4055132,-3243627,-3215655,-2561671,-3095262,-2920282,-8388608,1404688638.997,2
-231527,-4056392,-3245283,-3216254,-2561535,-3096793,-2921408,-8388608,1404688638.997,2
-231313,-4054848,-3243507,-3216116,-2561537,-3093994,-2919901,-8388608,1404688639.012,2
-231262,-4056692,-3245799,-3217254,-2561420,-3096380,-2921816,-8388608,1404688639.012,2
-231437,-4055082,-3243448,-3216487,-2561454,-3093312,-2919839,-8388608,1404688639.028,2
-231540,-4056541,-3245363,-3218315,-2562112,-3095154,-2921679,-8388608,1404688639.028,2
-231166,-4055053,-3243636,-3215839,-2560500,-3093226,-2919532,-8388608,1404688639.044,2
-231470,-4055779,-3244625,-3217756,-2561666,-3093714,-2920918,-8388608,1404688639.044,2
-231795,-4055646,-3244289,-3216378,-2561132,-3093333,-2920237,-8388608,1404688639.059,2
-231681,-4055288,-3243971,-3216944,-2561438,-3092403,-2920251,-8388608,1404688639.059,2
-231801,-4055483,-3244056,-3215644,-2561009,-3092371,-2919844,-8388608,1404688639.075,2
-231907,-4054931,-3243016,-3215762,-2561504,-3090657,-2919185,-8388608,1404688639.075,2
-231761,-4055610,-3243842,-3215053,-2560991,-3091547,-2919476,-8388608,1404688639.09,2
-231669,-4054042,-3241684,-3213741,-2560702,-3088858,-2917461,-8388608,1404688639.09,2
-231834,-4056136,-3244387,-3216567,-2561975,-3091242,-2920093,-8388608,1404688639.106,2
-231675,-4054291,-3241931,-3214552,-2561008,-3088374,-2917487,-8388608,1404688639.106,2
-231791,-4056273,-3244477,-3217805,-2562236,-3090507,-2920104,-8388608,1404688639.106,2
-231671,-4054729,-3242507,-3215840,-2560927,-3088223,-2917985,-8388608,1404688639.122,2
-231647,-4056048,-3244393,-3218517,-2562227,-3089480,-2920124,-8388608,1404688639.122,2
-231776,-4055116,-3243278,-3216648,-2561079,-3088257,-2918787,-8388608,1404688639.137,2
-231531,-4053862,-3242007,-4194304,-231349,-4054967,-3243685,-3217784,1404688639.137,2
-231236,-4055737,-3244650,-3217781,-2561373,-3089249,-2920182,-8388608,1404688639.153,2
-231249,-4053104,-3241183,-3215072,-2560571,-3085114,-2916884,-8388608,1404688639.153,2
-231531,-4055576,-3244274,-3217085,-2561391,-3088205,-2919873,-8388608,1404688639.168,2
-231599,-4053159,-3241016,-3214224,-2560436,-3084366,-2916622,-8388608,1404688639.168,2
-231838,-4055542,-3243896,-3216395,-2561599,-3087053,-2919239,-8388608,1404688639.184,2
-231992,-4053284,-3240899,-3213619,-2560631,-3083438,-2915986,-8388608,1404688639.184,2
-232210,-4055509,-3243769,-3216593,-2562282,-3085821,-2918801,-8388608,1404688639.2,2
-232099,-4055123,-3243239,-3215515,-2561557,-3085286,-2917946,-8388608,1404688639.2,2
-231988,-4053304,-3240976,-3214959,-2561663,-3082135,-2916013,-8388608,1404688639.215,2
-231697,-4055250,-3243536,-3216059,-2561544,-3084747,-2918220,-8388608,1404688639.215,2
-231246,-4052918,-3240711,-3214799,-2560876,-3081112,-2915663,-8388608,1404688639.231,2
-231447,-4055505,-3243964,-3217018,-2561239,-3084403,-2918674,-8388608,1404688639.231,2
-231576,-4053158,-3240946,-3215473,-2560861,-3080756,-2916071,-8388608,1404688639.246,2
-231668,-4055293,-3243859,-3217236,-2561462,-3083630,-2918721,-8388608,1404688639.246,2
-231459,-4052428,-3240266,-3214489,-2560486,-3079457,-2915292,-8388608,1404688639.262,2
-231519,-4053504,-3241648,-3216185,-2561358,-3080691,-2916823,-8388608,1404688639.262,2
-231564,-4054117,-3241979,-3215329,-2560979,-3081134,-2916719,-8388608,1404688639.278,2
-231602,-4053522,-3241177,-3215766,-2561794,-3079614,-2916295,-8388608,1404688639.278,2
-231736,-4054371,-3242221,-3215386,-2561247,-3080714,-2916805,-8388608,1404688639.278,2
-231495,-4053015,-3240252,-3215170,-2561539,-3078025,-2915138,-8388608,1404688639.293,2
-231666,-4054425,-3242077,-3215804,-2561564,-3079878,-2916442,-8388608,1404688639.309,2
-231617,-4052531,-3239634,-3215009,-2561567,-3076545,-2914316,-8388608,1404688639.309,2
-231597,-4054456,-3242239,-3216174,-2561657,-3079152,-2916439,-8388608,1404688639.309,2
-231447,-4052675,-3240021,-3214415,-2561067,-3076724,-2914225,-8388608,1404688639.324,2
-231346,-4054138,-3241967,-3217097,-2562211,-3078082,-2916341,-8388608,1404688639.324,2
-231136,-4053334,-3241074,-3215167,-2560752,-3077173,-2915034,-8388608,1404688639.34,2
-231270,-4053950,-3241897,-3216871,-2561710,-3077554,-2916152,-8388608,1404688639.34,2
-231261,-4053372,-3241334,-3215037,-2560580,-3077221,-2915271,-8388608,1404688639.356,2
-231332,-4053206,-3241137,-3215923,-2561337,-3076624,-2915527,-8388608,1404688639.356,2
-231418,-4053816,-3241709,-3215270,-2560727,-3077446,-2915703,-8388608,1404688639.371,2
-231101,-4052641,-3240264,-3215432,-2561082,-3075411,-2914670,-8388608,1404688639.371,2
-231211,-4054319,-3242282,-3216704,-2561584,-3077601,-2916501,-8388608,1404688639.387,2
-231223,-4052313,-3239441,-3214325,-2560820,-3074402,-2913634,-8388608,1404688639.387,2
-231294,-4054455,-3242201,-3217176,-2562250,-3076856,-2916284,-8388608,1404688639.402,2
-231157,-4052549,-3239882,-3214699,-2560882,-3074299,-2913809,-8388608,1404688639.402,2
-231345,-4053957,-3241896,-3217394,-2562175,-3076109,-2916071,-8388608,1404688639.418,2
-231212,-4052811,-3240254,-3215319,-2560815,-3074331,-2914127,-8388608,1404688639.418,2
-231327,-4054128,-3241804,-3217750,-2561954,-3075484,-2915966,-8388608,1404688639.434,2
-231453,-4053567,-3240960,-3216006,-2560977,-3074586,-2914680,-8388608,1404688639.434,2
-231463,-4052566,-3239758,-3215791,-2561161,-3072979,-2913746,-8388608,1404688639.449,2
-231510,-4054857,-3242849,-3217876,-2561702,-3076155,-2916534,-8388608,1404688639.449,2
-231332,-4051994,-3239233,-3215036,-2560636,-3072030,-2913054,-8388608,1404688639.449,2
-231529,-4054396,-3242284,-3217450,-2561674,-3075118,-2916051,-8388608,1404688639.465,2
-231060,-4051582,-3238789,-3214227,-2560256,-3071132,-2912459,-8388608,1404688639.48,2
-231077,-4053857,-3241707,-3217019,-2561559,-3074027,-2915476,-8388608,1404688639.48,2
-230827,-4051309,-3238567,-3214007,-2560217,-3070626,-2912286,-8388608,1404688639.496,2
-231044,-4053269,-3241069,-3216750,-2561389,-3072839,-2914921,-8388608,1404688639.496,2
-231039,-4053038,-3240762,-3215777,-2560645,-3072688,-2914324,-8388608,1404688639.496,2
-230812,-4051092,-3238320,-3215129,-2560695,-3069566,-2912248,-8388608,1404688639.512,2
-231003,-4053467,-3241447,-3217011,-2561241,-3072787,-2914992,-8388608,1404688639.512,2
-230900,-4051407,-3238734,-3215645,-2560922,-3069367,-2912541,-8388608,1404688639.527,2
-230908,-4053836,-3241922,-3217771,-2561491,-3072538,-2915383,-8388608,1404688639.527,2
-230573,-4051331,-3238684,-3215647,-2560590,-3068702,-2912289,-8388608,1404688639.543,2
-230713,-4054012,-3242111,-3217929,-2561369,-3072284,-2915537,-8388608,1404688639.543,2
3,-923073,571235,3821631,3916295,6534951,4502611,5127634,1404688639.558,2
-230821,-4052259,-3239966,-3216507,-2561291,-3069722,-2913574,-8388608,1404688639.558,2
-230890,-4052690,-3240677,-3215517,-2560842,-3070613,-2913782,-8388608,1404688639.574,2
-230989,-4051720,-3239462,-3215297,-2561364,-3068915,-2912902,-8388608,1404688639.574,2
-230936,-4052586,-3240737,-3214768,-2560752,-3070543,-2913762,-8388608,1404688639.59,2
-231139,-4051053,-3238737,-3214351,-2561156,-3067944,-2912081,-8388608,1404688639.59,2
-231208,-4052876,-3240971,-3216221,-2561823,-3070339,-2914114,-8388608,1404688639.605,2
-231351,-4051421,-3238739,-3214331,-2561100,-3067989,-2911740,-8388608,1404688639.605,2
-231421,-4053461,-3241142,-3217816,-2562578,-3069968,-2914297,-8388608,1404688639.621,2
-231354,-4052176,-3239639,-3215672,-2561031,-3068322,-2912491,-8388608,1404688639.621,2
-231109,-4053216,-3241109,-3217701,-2561945,-3069507,-2914306,-8388608,1404688639.621,2
-230819,-4052225,-3240107,-3215494,-2560367,-3068727,-2913014,-8388608,1404688639.636,2
-230639,-4052271,-3240154,-3216622,-2561082,-3068581,-2913485,-8388608,1404688639.652,2
-230435,-4051889,-3239745,-3215026,-2560078,-3068368,-2912639,-8388608,1404688639.652,2
-230478,-4050735,-3238092,-3214354,-2560255,-3066371,-2911196,-8388608,1404688639.652,2
-230541,-4053097,-3241252,-3216776,-2561307,-3069639,-2914352,-8388608,1404688639.668,2
-230319,-4050128,-3237694,-3213352,-2559840,-3065930,-2910793,-8388608,1404688639.668,2
-230358,-4052118,-3240439,-3215564,-2561001,-3068800,-2913525,-8388608,1404688639.683,2
-230481,-4050076,-3237691,-3212706,-2560200,-3065841,-2910631,-8388608,1404688639.683,2
-230475,-4051761,-3239932,-3215191,-2561441,-3067922,-2912980,-8388608,1404688639.699,2
-230469,-4050426,-3237934,-3212947,-2560387,-3065746,-2910794,-8388608,1404688639.699,2
-230451,-4052033,-3240021,-3215824,-2561561,-3067431,-2913059,-8388608,1404688639.714,2
-230588,-4052682,-3240854,-3215793,-2561318,-3068469,-2913552,-8388608,1404688639.714,2
-230516,-4050421,-3238024,-3214523,-2560894,-3065079,-2911004,-8388608,1404688639.73,2
-230502,-4053091,-3241576,-3216959,-2561406,-3068839,-2914337,-8388608,1404688639.73,2
-230771,-4050723,-3238637,-3214901,-2560839,-3065509,-2911562,-8388608,1404688639.746,2
-231002,-4053229,-3241954,-3217108,-2561616,-3069098,-2914705,-8388608,1404688639.746,2
-230774,-4050741,-3238607,-3214496,-2560742,-3065342,-2911476,-8388608,1404688639.761,2
-230707,-4052981,-3241505,-3217101,-2561724,-3068433,-2914377,-8388608,1404688639.761,2
-230685,-4050734,-3238495,-3214194,-2560837,-3065119,-2911403,-8388608,1404688639.777,2
-230684,-4051166,-3239077,-3215451,-2561593,-3065577,-2912245,-8388608,1404688639.777,2
-230688,-4052278,-3240567,-3215366,-2561264,-3067367,-2913278,-8388608,1404688639.792,2
-230645,-4050741,-3238506,-3214766,-2561536,-3064753,-2911554,-8388608,1404688639.792,2
-230762,-4052701,-3240847,-3215716,-2561464,-3067411,-2913444,-8388608,1404688639.808,2
-230656,-4051061,-3238452,-3214946,-2561415,-3064489,-2911379,-8388608,1404688639.808,2
-231014,-4053357,-3241411,-3217009,-2561775,-3067841,-2914021,-8388608,1404688639.824,2
-230838,-4051009,-3238375,-3215510,-2561272,-3064386,-2911329,-8388608,1404688639.824,2
-230706,-4053378,-3241524,-3217783,-2561916,-3067845,-2914241,-8388608,1404688639.824,2
-230707,-4051921,-3239623,-3216085,-2561254,-3065853,-2912236,-8388608,1404688639.839,2
-230578,-4051477,-3239413,-3216813,-2561596,-3065217,-2912302,-8388608,1404688639.839,2
-230351,-4051941,-3239931,-3215932,-2560993,-3065962,-2912421,-8388608,1404688639.855,2
-230197,-4050966,-3238901,-3216154,-2561358,-3064601,-2911854,-8388608,1404688639.855,2
-230219,-4051874,-3240051,-3215646,-2561121,-3066042,-2912585,-8388608,1404688639.87,2
-230536,-4050841,-3238581,-3215382,-2561599,-3064038,-2911543,-8388608,1404688639.87,2
-230446,-4052059,-3240177,-3215494,-2561432,-3065940,-2912643,-8388608,1404688639.886,2
-230400,4039,-4686813,1826025,7404783,818574,-7389932,2284857,1404688639.886,2
-230487,-4052211,-3240257,-3216729,-2562359,-3065471,-2912836,-8388608,1404688639.902,2
-230432,-4050389,-3238152,-3213816,-2561027,-3063282,-2910319,-8388608,1404688639.902,2
-230451,-4051221,-3239484,-3215652,-2562104,-3064581,-2912089,-8388608,1404688639.917,2
-230269,-4050392,-3238441,-3213940,-2560959,-3063473,-2910752,-8388608,1404688639.917,2
-230293,-4051484,-3239722,-3216337,-2562141,-3064327,-2912316,-8388608,1404688639.933,2
-230308,-4051124,-3239286,-3215044,-2561016,-3064024,-2911446,-8388608,1404688639.933,2
-230320,-4050146,-3238009,-3214824,-2561174,-3062475,-2910406,-8388608,1404688639.948,2
-230269,-4052664,-3241187,-3217187,-2561786,-3065999,-2913488,-8388608,1404688639.948,2
-230041,-4049914,-3237896,-3214404,-2560678,-3062535,-2910352,-8388608,1404688639.964,2
-230057,-4052189,-3240854,-3216980,-2561671,-3065681,-2913366,-8388608,1404688639.964,2
-230192,-4049801,-3237943,-3214293,-2560707,-3062567,-2910553,-8388608,1404688639.98,2
-230309,-4051988,-3240764,-3216945,-2562069,-3065378,-2913506,-8388608,1404688639.98,2
-230181,-4049676,-3237843,-3213801,-2560725,-3062372,-2910541,-8388608,1404688639.995,2
-230313,-4051416,-3239931,-3216095,-2562099,-3064269,-2912710,-8388608,1404688639.995,2
-230233,-4051555,-3240109,-3215419,-2561746,-3064667,-2912551,-8388608,1404688639.995,2
-230282,-4049359,-3237346,-3213836,-2561697,-3061309,-2909972,-8388608,1404688640.011,2
-230501,-4051814,-3240492,-3215696,-2562194,-3064550,-2912738,-8388608,1404688640.011,2
-230354,-4049613,-3237616,-3213956,-2561477,-3061142,-2910089,-8388608,1404688640.026,2
-230283,-4052122,-3240962,-3216371,-2561931,-3064802,-2913236,-8388608,1404688640.026,2
-230252,-4049896,-3238087,-3214746,-2561322,-3061569,-2910535,-8388608,1404688640.042,2
-230380,-4052781,-3241805,-3217877,-2562335,-3065504,-2914204,-8388608,1404688640.042,2
-229994,-4050256,-3238579,-3215331,-2561027,-3062036,-2911064,-8388608,1404688640.058,2
-230110,-4050978,-3239539,-3216841,-2561749,-3062976,-2912211,-8388608,1404688640.058,2
-230212,-4051692,-3240576,-3216231,-2561098,-3064445,-2912779,-8388608,1404688640.073,2
-230187,-4050307,-3238721,-3215801,-2561456,-3062207,-2911349,-8388608,1404688640.073,2
-230203,-4051803,-3240616,-3216165,-2561447,-3064514,-2912917,-8388608,1404688640.089,2
-230239,-4050171,-3238514,-3215286,-2561514,-3061906,-2911205,-8388608,1404688640.089,2
-230247,-4051906,-3240946,-3216168,-2561582,-3064807,-2913314,-8388608,1404688640.104,2
-230002,-4049429,-3237757,-3214132,-2561066,-3061227,-2910357,-8388608,1404688640.104,2
-230217,-4051619,-3240747,-3216110,-2561711,-3064602,-2913166,-8388608,1404688640.12,2
-230289,-4050122,-3238789,-3214346,-2561081,-3062517,-2911110,-8388608,1404688640.12,2
-230456,-4050889,-3239596,-3216306,-2562471,-3063011,-2912241,-8388608,1404688640.136,2
-230443,-4050961,-3239654,-3215281,-2561503,-3063313,-2911879,-8388608,1404688640.136,2
-230202,-4050812,-3239699,-3216492,-2561817,-3062906,-2912407,-8388608,1404688640.151,2
-230471,-4051354,-3240294,-3215993,-2561221,-3063808,-2912622,-8388608,1404688640.151,2
-230563,-4050834,-3239504,-3216604,-2561922,-3062699,-2912291,-8388608,1404688640.167,2
-230345,-4051791,-3240646,-3216144,-2561323,-3064366,-2913051,-8388608,1404688640.167,2
-230198,-4047104,1009,-789752,-3565766,5320507,-4447389,-5634235,1404688640.167,2
-230322,-4051907,-3241014,-3217109,-2561906,-3064614,-2913696,-8388608,1404688640.182,2
-230176,-4049849,-3238610,-3214231,-2560577,-3062149,-2911051,-8388608,1404688640.182,2
-230134,-4051152,-3240351,-3216096,-2561582,-3064087,-2913223,-8388608,1404688640.198,2
-230088,-4049839,-3238506,-3213421,-2560512,-3062368,-2911169,-8388608,1404688640.198,2
